id,label,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11
4152,0,227,-10.15418502,0.008810573,-27.18181818,0.0,2359,0.075455702,-21.01186944,0.064857991,4142,6
4153,0,571,-23.5709282,0.017513135,-26.54545455,0.0,445,0.065168539,-16.17752809,0.707865169,731,2
4154,0,17001,-27.68784189,0.003176284,-28.18181818,0.0,1147,0.049694856,-25.5021796,0.005231037,2090,1
4155,0,37,450.0,0.783783784,8.818181818,1.0,83,0.506024096,616.8915663,0.518072289,171,1
4156,0,599,-13.65609349,0.070116861,-13.0,0.0,134,0.619402985,9.880597015,0.02238806,489,1
4157,1,453,-41.9602649,0.187637969,55.18181818,1.0,19,0.263157895,-9.263157895,0.368421053,2399,1
4158,1,562,100.8345196,0.829181495,164.0909091,1.0,1638,0.396214896,104.1483516,0.163003663,1169,5
4159,0,27,-26.77777778,0.0,-27.90909091,0.0,150,0.0,-24.36,0.106666667,29,10
4160,0,4,-55.5,0.0,-55.5,0.0,63,0.126984127,-49.3968254,0.317460317,1309,1
4161,0,322,7.903726708,0.552795031,-4.0,0.0,7187,0.420481425,27.77278419,0.072074579,5810,6
4162,0,450,-28.51777778,0.015555556,-14.0,0.090909091,455,0.017582418,-26.17802198,0.189010989,884,2
4163,1,1168,142.9597603,0.904965753,-3.727272727,0.454545455,1205,0.739419087,275.2240664,0.692116183,767,1
4164,1,37,98.72972973,1.0,96.0,1.0,354,0.95480226,74.95480226,0.005649718,700,4
4165,0,239,-23.49372385,0.012552301,-20.36363636,0.0,76,0.039473684,-23.75,0.092105263,1422,5
4166,0,275,-50.20363636,0.16,-98.27272727,0.0,400,0.1325,-41.4675,1.0,510,3
4167,1,287,79.58536585,0.703832753,-11.72727273,0.181818182,376,0.510638298,-4.553191489,0.034574468,1665,1
4168,0,54,48.24074074,0.388888889,-0.363636364,0.636363636,163,0.319018405,117.2208589,0.527607362,366,7
4169,0,523,-26.50669216,0.011472275,-28.63636364,0.0,146,0.082191781,6.075342466,0.082191781,566,2
4170,1,5,366.6,1.0,366.6,1.0,7,1.0,543.1428571,0.0,15,1
4171,0,439,574.0364465,0.728929385,-28.09090909,0.0,70,0.0,-28.85714286,0.028571429,394,2
4172,0,1419,-17.01832276,0.171952079,-12.72727273,0.090909091,87,0.068965517,-18.87356322,0.022988506,2218,2
4173,0,775,37.80516129,0.443870968,-6.272727273,0.0,1201,0.517069109,57.27726894,0.248959201,2907,5
4174,0,1163,-38.13069647,0.110920034,-46.09090909,0.0,71,0.014084507,-44.46478873,0.309859155,2595,4
4175,0,77,-70.75324675,0.0,-57.45454545,0.0,1349,0.195700519,-13.45737583,0.556708673,490,70
4176,0,23,-49.43478261,0.217391304,-45.27272727,0.454545455,35,0.285714286,-61.17142857,0.514285714,727,1
4177,0,484,-16.38016529,0.026859504,-56.27272727,0.0,57,0.175438596,-43.70175439,0.175438596,807,5
4178,0,27,-49.88888889,0.0,-46.18181818,0.0,48,0.125,-12.625,0.0,125,3
4179,1,2200,41.27590909,0.727272727,24.63636364,1.0,666,0.690690691,31.01501502,0.162162162,3571,1
4180,0,137,-6.554744526,0.452554745,1.727272727,1.0,2486,0.08930008,-19.5993564,0.006838294,164,2
4181,0,9,-44.0,0.0,-44.0,0.0,9,0.0,-44.0,0.0,3178,1
4182,0,6315,-33.16864608,0.088677751,-58.0,0.0,17785,0.216474557,-6.788810796,0.252178802,4311,2
4183,0,32,-28.875,0.0,-28.63636364,0.0,52,0.0,-28.92307692,0.0,1614,2
4184,0,5004,-26.38629097,0.010791367,-29.0,0.0,434,0.129032258,-20.43548387,0.011520737,1102,1
4185,1,2187,41.37631459,0.725651578,23.36363636,1.0,653,0.684532925,31.14701378,0.165390505,3569,1
4186,0,416,0.211538462,0.346153846,-4.363636364,0.090909091,290,0.179310345,-30.94482759,0.179310345,1242,4
4187,1,8,269.625,1.0,269.625,1.0,250,0.496,31.356,0.408,2986,2
4188,0,43,-209.4418605,0.511627907,-510.9090909,0.0,469,0.226012793,-206.5948827,0.226012793,860,7
4189,0,105,-14.08571429,0.228571429,-28.45454545,0.0,484,0.493801653,83.68181818,0.047520661,225,2
4190,0,21,-41.57142857,0.0,-43.09090909,0.0,424,0.158018868,-21.76415094,0.044811321,4372,1
4191,1,42,694.0714286,0.857142857,829.2727273,1.0,46,0.891304348,689.9130435,0.434782609,528,1
4192,1,536,138.8563433,0.679104478,127.8181818,1.0,76,0.842105263,54.36842105,0.171052632,1798,2
4193,1,522,38.62068966,0.417624521,231.2727273,0.909090909,35,0.314285714,44.85714286,0.028571429,1792,3
4194,0,7,-18.85714286,0.142857143,-18.85714286,0.142857143,154,0.298701299,-11.16883117,0.064935065,3550,2
4195,0,56,-13.21428571,0.017857143,-18.0,0.0,269,0.007434944,-16.21933086,0.167286245,830,1
4196,0,1469,56.59155888,0.686861811,-1.545454545,0.272727273,252,0.829365079,153.7539683,0.226190476,3145,1
4197,0,190,-50.24736842,0.0,-57.45454545,0.0,18,0.0,-54.27777778,0.0,184,1
4198,0,280,-32.10357143,0.092857143,-55.90909091,0.0,66,0.0,-175.1666667,0.181818182,1889,1
4199,0,219,-28.00913242,0.00913242,-57.0,0.0,276,0.108695652,-13.89130435,0.003623188,1180,2
4200,1,2,68.0,1.0,68.0,1.0,14,0.285714286,-44.0,0.071428571,707,1
4201,0,71,-29.47887324,0.0,-28.18181818,0.0,91,0.021978022,-22.40659341,0.362637363,958,4
4202,0,45,-70.46666667,0.066666667,-87.81818182,0.0,22,0.0,-166.4545455,1.0,928,2
4203,0,262,-6.70610687,0.103053435,-17.09090909,0.090909091,205,0.068292683,-7.004878049,0.180487805,734,1
4204,1,285,16.91578947,0.456140351,11.27272727,1.0,101,0.287128713,-8.425742574,0.128712871,1233,3
4205,0,12442,-27.57932808,0.004340138,-29.0,0.0,764,0.0,-28.27225131,0.0,1776,1
4206,1,824,69.62621359,0.781553398,473.9090909,1.0,1197,0.654135338,72.9390142,0.897243108,643,2
4207,0,12414,-27.57612373,0.004349928,-29.0,0.0,549,0.0,-27.99271403,0.0,1776,1
4208,0,346,-2.346820809,0.341040462,-38.0,0.0,1463,0.457279563,25.95557075,0.67190704,1100,1
4209,0,14,-9.928571429,0.714285714,51.54545455,0.818181818,3,0.666666667,-4.0,1.0,434,1
4210,1,1915,-9.133681462,0.340469974,24.54545455,1.0,1578,0.232572877,-13.94486692,0.075411914,4982,2
4211,1,494,276.1801619,0.880566802,183.6363636,0.909090909,477,0.884696017,281.5450734,0.0,159,1
4212,1,165,124.3636364,0.866666667,99.0,0.909090909,329,0.823708207,145.2279635,0.072948328,2776,3
4213,0,40,-10.125,0.275,-5.727272727,0.0,32,0.0,-12.34375,0.03125,296,1
4214,0,10,-25.5,0.0,-25.5,0.0,5,0.0,-28.2,1.0,1039,4
4215,1,575,399.8278261,0.956521739,1568.181818,1.0,78,1.0,1096.525641,0.820512821,9,3
4216,0,2,-51.0,0.0,-51.0,0.0,239,0.066945607,-37.30962343,0.188284519,81,10
4217,0,27,-59.85185185,0.0,-70.36363636,0.0,15,0.0,-99.53333333,1.0,362,7
4218,0,3,-21.0,0.0,-21.0,0.0,193,0.559585492,224.5233161,0.227979275,156,19
4219,0,122,-23.81147541,0.0,-19.45454545,0.0,394,0.060913706,-19.94416244,0.015228426,1778,4
4220,0,50,17.82,0.56,-4.818181818,0.454545455,1472,0.261548913,-32.55638587,0.322690217,1848,3
4221,0,749,-18.60080107,0.150867824,-29.0,0.0,1077,0.200557103,-13.82915506,0.339832869,1701,2
4222,0,570,-20.42631579,0.335087719,-41.18181818,0.0,13793,0.228739216,-2.506923802,0.284492134,3366,4
4223,0,14,-16.85714286,0.071428571,-23.36363636,0.0,14,0.071428571,-16.85714286,0.5,233,1
4224,0,47,-87.12765957,0.0,-52.18181818,0.0,5694,0.11310151,-79.5344222,0.112750263,402,8
4225,0,170,116.1647059,0.764705882,-37.18181818,0.090909091,129,0.379844961,36.28682171,0.209302326,2262,3
4226,1,88,-27.19318182,0.045454545,-23.27272727,0.363636364,276,0.025362319,-39.84782609,0.003623188,3038,3
4227,0,122,-25.95901639,0.0,-26.54545455,0.0,87,0.011494253,-24.90804598,0.908045977,1045,10
4228,0,48,-27.95833333,0.0,-25.72727273,0.0,64,0.3125,-3.015625,0.09375,26,2
4229,0,4875,-0.406153846,0.095794872,-18.54545455,0.0,2548,0.136577708,-19.66405024,0.045525903,3826,5
4230,0,129,43.17054264,0.23255814,-57.0,0.0,304,0.121710526,-45.85197368,0.029605263,365,2
4231,0,217,128.6589862,0.751152074,-15.36363636,0.090909091,116,0.75,170.4482759,0.025862069,765,3
4232,1,1431,164.8874913,0.897274633,466.2727273,1.0,16,0.25,161.5,0.0,3861,1
4233,0,15,-8.2,0.4,-9.090909091,0.363636364,2010,0.229850746,-15.59402985,0.188059701,4765,3
4234,0,421,90.3087886,0.3847981,-8.818181818,0.0,2,0.0,-8.0,0.5,400,5
4235,0,5,-42.6,0.0,-42.6,0.0,21,0.0,-54.28571429,1.0,2008,2
4236,1,318,197.8050314,0.41509434,1664.545455,1.0,1025,0.446829268,196.5736585,0.022439024,875,2
4237,0,3,-15.33333333,0.666666667,-15.33333333,0.666666667,19,0.263157895,-49.89473684,0.210526316,345,3
4238,0,34,-52.76470588,0.0,-19.0,0.0,73,0.0,-22.87671233,0.904109589,325,5
4239,0,2050,150.9731707,0.811707317,-17.90909091,0.0,789,0.632446134,74.94423321,0.747782003,894,2
4240,0,3966,5.088250126,0.114977307,-23.72727273,0.0,855,0.051461988,-21.03391813,0.022222222,3333,4
4241,0,3392,10.54245283,0.132370283,-25.90909091,0.0,3861,0.104636105,-20.01424501,0.049469049,3065,5
4242,0,4,-26.0,0.0,-26.0,0.0,1,0.0,-17.0,1.0,802,2
4243,1,1177,137.2234494,0.584536958,1.363636364,1.0,635,0.329133858,-1.281889764,0.058267717,1396,4
4244,1,223,148.4484305,0.869955157,67.0,0.818181818,263,0.323193916,27.97338403,0.02661597,1659,3
4245,1,40,-4.95,0.375,-33.45454545,0.545454545,113,0.486725664,411.5575221,0.548672566,4383,2
4246,1,7,391.8571429,0.714285714,391.8571429,0.714285714,219,0.99086758,260.8675799,0.0,27,3
4247,1,632,157.2768987,0.818037975,158.8181818,1.0,8452,0.249881685,9.076076668,0.34275911,2232,3
4248,0,677,-47.64254062,0.069423929,-38.27272727,0.090909091,245,0.057142857,-41.8,0.106122449,1722,5
4249,0,227,344.9295154,0.938325991,-27.90909091,0.0,5,0.8,287.6,0.0,899,2
4250,0,207,478.4396135,0.666666667,-26.63636364,0.0,207,0.516908213,689.4251208,0.357487923,1142,5
4251,0,590,86.6220339,0.394915254,-49.27272727,0.0,138,0.485507246,22.35507246,0.18115942,2153,2
4252,0,113,-49.15929204,0.10619469,-51.72727273,0.0,70,0.0,-47.22857143,0.114285714,5193,1
4253,0,4,-7.5,0.5,-7.5,0.5,99,0.434343434,155.7070707,0.080808081,73,3
4254,0,2351,-24.40706083,0.01871544,-17.0,0.181818182,979,0.070480082,-26.20122574,0.068437181,2157,4
4255,1,9,31.33333333,0.777777778,31.33333333,0.777777778,20,0.25,-12.65,0.45,126,1
4256,0,121,-11.00826446,0.553719008,8.545454545,0.363636364,56,0.25,-22.58928571,0.660714286,91,2
4257,1,1208,55.37417219,0.765728477,128.4545455,0.909090909,445,0.307865169,15.07865169,0.056179775,3619,1
4258,0,394,-58.53807107,0.007614213,-87.0,0.0,1235,0.246153846,-37.17246964,0.0,389,5
4259,1,27,99.74074074,1.0,95.72727273,1.0,344,0.953488372,74.34302326,0.005813953,700,4
4260,1,20,114.7,0.95,36.09090909,1.0,14,1.0,33.5,0.0,1097,2
4261,0,1205,36.1253112,0.470539419,-2.181818182,0.363636364,6038,0.430606161,33.46522027,0.081980788,5355,9
4262,0,4742,0.191058625,0.097638127,-25.36363636,0.0,3715,0.034185734,-24.17362046,0.073485868,3738,6
4263,0,352,7.238636364,0.204545455,1.636363636,0.909090909,40,0.325,21.225,0.225,1666,4
4264,0,189,64.37037037,0.571428571,-4.0,0.636363636,603,0.701492537,82.58706468,0.051409619,1581,3
4265,0,13,79.61538462,0.153846154,95.90909091,0.181818182,425,0.376470588,110.6517647,0.305882353,2442,6
4266,0,146,-8.397260274,0.0,-9.0,0.0,471,0.0,-10.32908705,0.063694268,609,2
4267,0,1357,403.5865881,0.902726603,-11.90909091,0.0,1082,0.865064695,351.1719039,0.923290203,613,1
4268,1,2,505.0,1.0,505.0,1.0,8,1.0,257.75,0.0,322,3
4269,0,13,-56.61538462,0.0,-61.0,0.0,11,0.0,-59.09090909,0.0,34,1
4270,0,219,-26.68949772,0.0,-16.0,0.0,101,0.079207921,-22.57425743,0.445544554,993,2
4271,0,9,43.0,0.777777778,43.0,0.777777778,169,0.698224852,103.5266272,0.24260355,742,3
4272,1,167,141.748503,0.898203593,267.0,1.0,188,0.409574468,26.15957447,0.462765957,3029,2
4273,0,6577,-26.76098525,0.00821043,-28.0,0.0,1545,0.018770227,-25.11521036,0.052427184,1272,1
4274,0,161,-26.04347826,0.00621118,-20.09090909,0.0,798,0.011278195,-33.31453634,0.160401003,2687,9
4275,0,283,-41.23321555,0.134275618,-22.27272727,0.090909091,316,0.234177215,-38.79746835,0.174050633,604,1
4276,0,236,-68.05084746,0.220338983,-22.18181818,0.0,2404,0.161813644,-127.0424293,0.102329451,1763,13
4277,0,374,-80.93850267,0.034759358,-83.81818182,0.0,78,0.102564103,-54.84615385,0.397435897,2106,3
4278,0,86,-43.56976744,0.069767442,-37.81818182,0.0,130,0.1,-32.55384615,0.030769231,468,2
4279,0,932,-20.18454936,0.121244635,-20.81818182,0.0,1293,0.18716164,-15.19566899,0.310131477,2056,2
4280,0,78,-18.20512821,0.115384615,-28.18181818,0.0,2601,0.200307574,-16.06574394,0.158785083,5392,2
4281,0,250,26.896,0.204,-35.0,0.0,3817,0.125753209,-93.27194132,0.124181294,2062,12
4282,1,93,479.0967742,0.655913978,190.1818182,1.0,709,0.352609309,316.2722144,0.064880113,3463,9
4283,0,1856,124.8265086,0.365301724,-5.0,0.0,666,0.297297297,-13.95645646,0.0,914,2
4284,0,188,-55.26595745,0.0,-59.0,0.0,47,0.170212766,-16.29787234,0.0,928,5
4285,1,88,515.2727273,0.590909091,533.5454545,0.909090909,1,1.0,34.0,0.0,71,1
4286,0,61,-20.0,0.393442623,-42.0,0.0,239,0.242677824,-15.61506276,0.012552301,1820,2
4287,0,12,-19.75,0.0,-20.18181818,0.0,113,0.327433628,15.08849558,0.079646018,537,2
4288,0,398,-22.61809045,0.092964824,-12.09090909,0.0,59,0.101694915,-17.10169492,0.016949153,1314,2
4289,0,434,66.61751152,0.647465438,152.9090909,0.454545455,407,0.336609337,30.34643735,0.181818182,2976,10
4290,0,749,35.02670227,0.469959947,34.63636364,0.636363636,61,0.081967213,-18.60655738,0.360655738,2072,2
4291,1,88,51.43181818,0.875,46.0,1.0,4336,0.611854244,88.78828413,0.070341328,2480,3
4292,1,121,95.2231405,0.909090909,151.8181818,1.0,173,0.433526012,98.46820809,0.121387283,628,2
4293,0,5,-2.4,0.2,-2.4,0.2,46,0.673913043,1157.282609,0.695652174,118,1
4294,1,50,248.24,0.48,37.81818182,0.454545455,1,1.0,192.0,1.0,2037,2
4295,1,5,35.8,0.2,35.8,0.2,1,1.0,507.0,0.0,3670,1
4296,0,350,-28.24857143,0.0,-28.0,0.0,471,0.44373673,294.3205945,0.036093418,616,1
4297,0,19,-36.36842105,0.105263158,-38.45454545,0.090909091,19,0.157894737,-27.47368421,0.315789474,1450,3
4298,0,103,-23.33980583,0.067961165,-15.45454545,0.272727273,756,0.124338624,-18.21296296,0.284391534,1345,1
4299,1,137,464.8832117,0.832116788,69.72727273,1.0,420,0.742857143,553.3309524,0.011904762,347,1
4300,0,1606,820.760274,0.688667497,-14.27272727,0.181818182,35,0.257142857,22.74285714,0.028571429,624,2
4301,0,31,-26.16129032,0.0,-30.27272727,0.0,34,0.029411765,-21.58823529,0.323529412,353,5
4302,0,4,37.75,0.25,37.75,0.25,5,0.4,19.4,0.2,190,2
4303,0,1,-365.0,0.0,-365.0,0.0,53,0.452830189,-11.0,0.698113208,185,1
4304,1,122,-3.803278689,0.114754098,10.81818182,0.454545455,745,0.055033557,-15.34630872,0.006711409,1828,2
4305,1,2,83.0,1.0,83.0,1.0,13,0.615384615,19.23076923,0.769230769,727,1
4306,1,15,62.06666667,0.333333333,90.18181818,0.454545455,36,0.583333333,53.69444444,0.222222222,1170,2
4307,1,10,471.1,0.9,471.1,0.9,5,0.8,535.0,0.2,747,3
4308,1,227,-6.110132159,0.061674009,-12.36363636,0.272727273,4,1.0,57.75,0.25,658,3
4309,0,441,-18.93650794,0.124716553,-63.18181818,0.0,42,0.119047619,-44.64285714,0.428571429,2910,1
4310,0,45,-59.26666667,0.133333333,-30.27272727,0.363636364,40,0.775,183.3,0.75,1089,2
4311,0,97,-3.288659794,0.12371134,-5.090909091,0.181818182,8,0.125,-5.5,0.5,469,3
4312,0,70,-26.81428571,0.0,-25.0,0.0,66,0.0,-27.13636364,0.318181818,315,2
4313,1,232,584.2715517,0.939655172,258.0909091,0.909090909,18921,0.23022039,1.598382749,0.248242693,35,1
4314,0,18,-58.27777778,0.0,-58.54545455,0.0,1,0.0,-59.0,1.0,441,65
4315,0,19,59.10526316,0.315789474,110.3636364,0.454545455,234,0.051282051,-38.61965812,0.038461538,636,9
4316,0,36,81.72222222,0.138888889,-78.81818182,0.0,30,0.2,-29.7,0.466666667,185,7
4317,0,100,293.73,0.42,-58.36363636,0.0,3373,0.56952268,632.2184999,0.5037059,428,6
4318,0,43,-82.81395349,0.0,-86.09090909,0.0,606,0.044554455,-32.42409241,0.99339934,5995,3
4319,0,13,302.2307692,0.769230769,325.2727273,0.727272727,15,0.533333333,46.6,1.0,121,1
4320,0,503,-28.41749503,0.0,-28.90909091,0.0,1888,0.077860169,-19.99788136,0.007944915,995,4
4321,0,2836,-24.98519041,0.019040903,-29.0,0.0,255,0.0,-27.44313725,0.003921569,838,1
4322,1,861,108.8745645,0.700348432,181.6363636,1.0,1613,0.647861128,138.3230006,0.150650961,3996,1
4323,1,4,0.0,0.75,0.0,0.75,1564,0.183503836,-15.58631714,0.551790281,98,12
4324,1,3715,-26.12462988,0.20807537,10.81818182,0.818181818,1238,0.080775444,-40.44991922,0.092084006,4430,5
4325,0,651,-13.49308756,0.084485407,-32.54545455,0.0,3534,0.044991511,-37.48189021,0.00565931,3860,15
4326,1,603,139.2985075,0.167495854,-37.54545455,0.090909091,9,0.222222222,-24.44444444,0.555555556,1764,2
4327,1,71,-22.33802817,0.309859155,-18.90909091,0.090909091,250,0.18,-11.128,0.1,1512,5
4328,0,8,-17.0,0.0,-17.0,0.0,30,0.166666667,-11.83333333,0.6,302,1
4329,1,60,-3.116666667,0.216666667,48.45454545,0.727272727,261,0.505747126,62.62835249,0.183908046,836,1
4330,0,22,-50.68181818,0.090909091,-59.36363636,0.0,83,0.156626506,-48.24096386,0.554216867,2820,5
4331,0,756,117.8941799,0.424603175,-3.0,0.0,132,0.643939394,156.9242424,0.106060606,2349,3
4332,0,353,44.0368272,0.529745042,-19.45454545,0.181818182,149,0.395973154,7.020134228,0.134228188,1249,6
4333,0,2093,-3.122790253,0.080267559,-29.0,0.0,311,0.450160772,45.77170418,0.032154341,1680,2
4334,0,69,-74.88405797,0.0,-76.81818182,0.0,1387,0.114635905,-60.07209805,0.087959625,2138,2
4335,0,567,-23.86948854,0.0335097,-25.27272727,0.0,1298,0.053158706,-27.58628659,0.167180277,3975,8
4336,0,198,-63.64646465,0.131313131,-44.72727273,0.0,83,0.012048193,-67.01204819,0.746987952,2088,4
4337,0,35,-27.97142857,0.0,-24.45454545,0.0,477,0.222222222,-11.98532495,0.077568134,4038,6
4338,0,3,-38.66666667,0.0,-38.66666667,0.0,26,0.423076923,180.5,0.192307692,235,1
4339,0,6,-19.33333333,0.0,-19.33333333,0.0,388,0.353092784,41.69329897,0.067010309,1059,2
4340,0,3458,-7.307403123,0.267784847,-11.36363636,0.272727273,2803,0.129147342,-19.71708883,0.055297895,1759,5
4341,0,58,-41.24137931,0.310344828,-42.09090909,0.0,321,0.464174455,9.236760125,0.15576324,3702,4
4342,0,23,-69.73913043,0.173913043,-51.54545455,0.0,12,0.666666667,-61.41666667,0.0,148,3
4343,0,8,20.625,0.75,20.625,0.75,93,0.225806452,-22.0,0.462365591,1170,4
4344,0,21,-7.80952381,0.285714286,-69.45454545,0.090909091,374,0.294117647,-29.40909091,0.743315508,1525,1
4345,1,514,15.61867704,0.758754864,22.72727273,0.727272727,538,0.708178439,14.09107807,0.3866171,2291,1
4346,0,39,13.51282051,0.512820513,-65.45454545,0.181818182,33,0.363636364,55.36363636,0.636363636,1040,3
4347,0,95,-14.73684211,0.063157895,-3.363636364,0.0,91,0.32967033,-10.13186813,0.417582418,2120,3
4348,0,179,-1.815642458,0.134078212,-41.45454545,0.0,542,0.274907749,-0.123616236,0.046125461,1777,2
4349,0,799,21.10888611,0.573216521,-17.63636364,0.090909091,454,0.559471366,31.47356828,0.171806167,1250,3
4350,0,62,-3.983870968,0.225806452,-23.0,0.0,558,0.071684588,-20.6953405,0.012544803,412,1
4351,1,922,742.0509761,0.970715835,265.6363636,1.0,146,0.945205479,245.2945205,0.075342466,37,2
4352,0,47,-11.31914894,0.191489362,-20.36363636,0.0,480,0.26875,10.19791667,0.095833333,1496,2
4353,0,13907,-27.62378658,0.003882937,-29.0,0.0,1260,0.0,-28.24444444,0.000794,1889,1
4354,0,52,3.634615385,0.076923077,-24.18181818,0.0,89,0.02247191,-22.49438202,0.02247191,705,1
4355,1,50,50.72,0.62,56.36363636,0.727272727,130,0.407692308,22.16153846,0.507692308,1570,3
4356,0,44,-24.63636364,0.045454545,-24.36363636,0.0,40,0.225,-12.45,0.05,345,4
4357,1,3,169.0,0.666666667,169.0,0.666666667,7,0.714285714,122.5714286,0.571428571,910,3
4358,0,314,-12.38535032,0.085987261,-75.45454545,0.0,327,0.235474006,84.81039755,0.324159021,7008,3
4359,0,3,-26.33333333,0.0,-26.33333333,0.0,1079,0.1918443,-10.02224282,0.207599629,720,2
4360,0,108,-3.787037037,0.37962963,0.0,1.0,7,0.428571429,-2.714285714,1.0,239,1
4361,0,136,-11.23529412,0.014705882,-25.72727273,0.0,608,0.169407895,-13.17763158,0.315789474,1307,1
4362,0,55,-21.54545455,0.0,-20.36363636,0.0,55,0.0,-21.54545455,0.581818182,386,2
4363,1,311,2.340836013,0.495176849,21.36363636,1.0,225,0.426666667,13.63111111,0.604444444,3765,3
4364,1,71,-13.16901408,0.295774648,-6.454545455,0.545454545,94,0.29787234,0.191489362,0.127659574,325,1
4365,1,2,147.5,1.0,147.5,1.0,609,0.175697865,-46.76683087,0.02955665,42,1
4366,0,1084,-29.61439114,0.011070111,-28.0,0.0,123,0.032520325,-24.10569106,0.227642276,2352,2
4367,0,543,-26.38121547,0.145488029,-44.81818182,0.090909091,437,0.215102975,-17.50343249,0.324942792,2010,5
4368,0,14,-58.14285714,0.0,-58.0,0.0,654,0.691131498,183.4525994,0.206422018,367,18
4369,0,93,-35.95698925,0.010752688,-23.45454545,0.0,851,0.011750881,-26.68037603,0.60987074,2099,7
4370,0,157,-28.42675159,0.0,-29.0,0.0,337,0.620178042,422.5756677,0.047477745,286,1
4371,1,368,27.11141304,0.739130435,98.81818182,1.0,1460,0.32260274,99.6260274,0.166438356,639,5
4372,0,434,28.89631336,0.384792627,-16.18181818,0.090909091,33,0.0,-24.42424242,0.0,1828,3
4373,0,113,-39.07964602,0.0,-51.0,0.0,39,0.0,-51.25641026,0.0,1401,2
4374,0,427,-17.76112412,0.114754098,-48.09090909,0.0,3257,0.046975745,-36.64476512,0.00614062,3645,15
4375,0,116,-19.65517241,0.00862069,-23.63636364,0.0,640,0.0484375,-23.8140625,0.065625,788,10
4376,0,583,1103.250429,0.770154374,-116.3636364,0.0,1156,0.772491349,1130.373702,0.012110727,595,2
4377,0,318,-31.05345912,0.270440252,0.272727273,1.0,1367,0.172640819,-30.29334309,0.160204828,522,2
4378,1,198,1469.752525,0.984848485,1653.0,1.0,1117,0.988361683,1270.299015,0.809310654,32,3
4379,1,68,141.6176471,0.544117647,251.2727273,0.909090909,390,0.856410256,277.3179487,0.097435897,1266,14
4380,0,3,-22.0,0.0,-22.0,0.0,2,0.0,-18.0,0.5,92,2
4381,1,1127,54.10647737,0.511091393,236.3636364,1.0,1714,0.590431739,75.55775963,0.225787631,3411,4
4382,0,1315,-3.809125475,0.108745247,-4.636363636,0.181818182,108,0.277777778,-2.138888889,0.0,3780,5
4383,0,210,123.0095238,0.333333333,-69.27272727,0.0,256,0.10546875,-60.234375,0.9375,568,2
4384,0,282,-8.095744681,0.024822695,-17.0,0.0,973,0.034943474,-21.85919836,0.089414183,674,11
4385,0,33,-31.87878788,0.03030303,-85.27272727,0.0,116,0.293103448,5.172413793,0.301724138,348,1
4386,0,289,15.10380623,0.124567474,-34.09090909,0.0,267,0.27340824,112.9775281,0.382022472,2254,5
4387,0,1242,10.58695652,0.115136876,-6.454545455,0.0,1257,0.519490851,113.407319,0.031821798,1391,1
4388,0,169,5.514792899,0.473372781,-3.636363636,0.0,944,0.05190678,-27.52224576,0.108050847,83,2
4389,0,272,-9.408088235,0.319852941,-24.18181818,0.0,2685,0.105027933,-20.73705773,0.06405959,1700,5
4390,0,7,-56.0,0.0,-56.0,0.0,155,0.129032258,-29.02580645,0.670967742,1204,21
4391,0,11,-122.5454545,0.0,-122.5454545,0.0,92,0.543478261,72.77173913,0.945652174,401,1
4392,0,467,497.1027837,0.65738758,-28.27272727,0.0,556,0.375899281,245.0647482,0.03057554,2242,1
4393,0,50,-130.3,0.44,-70.63636364,0.454545455,45,0.644444444,97.93333333,0.088888889,2610,4
4394,0,320,-47.8,0.03125,-56.54545455,0.0,26,0.0,-46.15384615,0.0,981,2
4395,1,337,69.69139466,0.528189911,188.3636364,1.0,1510,0.537086093,60.55960265,0.235099338,3035,3
4396,1,4,138.25,1.0,138.25,1.0,16,0.9375,2080.1875,0.5625,467,2
4397,0,712,-9.308988764,0.266853933,-55.0,0.0,181,0.060773481,-46.72375691,0.033149171,365,2
4398,0,16,-3.4375,0.625,1.454545455,0.909090909,45,0.2,-20.68888889,0.0,1125,1
4399,0,13714,-27.61316902,0.003937582,-27.0,0.0,849,0.0,-28.04711425,0.021201413,1886,1
4400,0,170,-26.22352941,0.0,-26.81818182,0.0,203,0.236453202,179.6256158,0.103448276,1273,1
4401,0,4673,-27.09822384,0.111919538,-53.72727273,0.0,14189,0.224540137,-3.583198252,0.279300867,3564,2
4402,1,8,-34.375,0.625,-34.375,0.625,269,0.6133829,2.828996283,0.126394052,3039,2
4403,0,1026,-21.25243665,0.212475634,-59.54545455,0.0,327,0.296636086,-6.957186544,0.758409786,2548,1
4404,0,109,48.8440367,0.614678899,-17.81818182,0.363636364,65,0.461538462,20.07692308,0.107692308,2047,1
4405,1,41,-2.487804878,0.414634146,-2.727272727,0.454545455,677,0.366322009,78.9084195,0.138847858,146,2
4406,0,67,-32.05970149,0.179104478,-87.18181818,0.0,187,0.187165775,174.4331551,0.342245989,1328,4
4407,0,124,42.38709677,0.846774194,74.0,0.727272727,309,0.32038835,6.660194175,0.139158576,625,1
4408,0,80,857.525,0.6375,-11.0,0.0,29,0.0,-11.0,0.103448276,850,3
4409,0,220,73.14545455,0.777272727,1.454545455,1.0,710,0.650704225,98.2915493,0.214084507,1940,1
4410,0,528,-24.4375,0.043560606,-7.909090909,0.090909091,228,0.01754386,-26.03070175,0.223684211,1163,3
